fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,11,AUGUST,501084,6160101,120
2015,11,AUGUST,501084,6164410,8
2015,11,AUGUST,501084,6166085,56
2015,11,AUGUST,505049,5170000,3071
2015,11,AUGUST,751650,4120018,120
2015,12,SEPTEMBER,74425,6159178,490
2015,12,SEPTEMBER,192801,6110128,48
2015,12,SEPTEMBER,192801,6117005,20
2015,12,SEPTEMBER,277875,75751023,528
2015,12,SEPTEMBER,287501,4116015,154
2015,12,SEPTEMBER,418043,70119474,672
2015,12,SEPTEMBER,418043,70120957,1200
2015,12,SEPTEMBER,418043,77115674,120
2015,12,SEPTEMBER,421254,4126022,140
2015,12,SEPTEMBER,31731,9160011,880
2015,9,JUNE,200002,6166026,44
2015,9,JUNE,200002,6167015,96
2015,9,JUNE,200002,6168043,76
2015,9,JUNE,200002,10120036,32
2015,9,JUNE,200362,6161061,162
2015,9,JUNE,200515,79BL0040,48
2015,9,JUNE,200515,79NR6055,300
2015,9,JUNE,200620,6156057,12
2015,9,JUNE,200633,7160145,306
2015,9,JUNE,201089,6165004,180
2015,9,JUNE,455075,6164442,280
2015,10,JULY,23088,6148007,140
2015,10,JULY,200362,6160336,594
2015,10,JULY,200400,4124006,336
2015,10,JULY,200644,6160299,270
2015,10,JULY,200679,4127045,120
2015,10,JULY,16204,5176008,1820
2015,10,JULY,67230,9120088,228
2015,10,JULY,295230,1150060,11634
2015,10,JULY,364514,79NR0826,50
2015,10,JULY,402059,6160050,552
2015,10,JULY,417275,5178007,248
2015,10,JULY,418043,70110034,336
2015,10,JULY,418043,70110394,336
2015,10,JULY,418043,70111914,120
2015,10,JULY,418043,70116834,336
2015,10,JULY,418043,70128484,672
2015,10,JULY,454231,5173057,1640
2015,10,JULY,465505,6183617,25
2015,10,JULY,465505,6183626,25
2015,10,JULY,10913,6160465,224
2015,10,JULY,13348,5130027,444
2015,10,JULY,13812,6140009,1300
2015,10,JULY,16677,9150919,110
2015,10,JULY,17911,70110194,672
2015,10,JULY,23088,6140020,60
2015,12,SEPTEMBER,2810,6140214,192
2015,12,SEPTEMBER,69108,6140039,150
2015,12,SEPTEMBER,71990,4110002,108
2015,12,SEPTEMBER,71990,4116022,324
2015,12,SEPTEMBER,74425,6156062,2254
2015,12,SEPTEMBER,192801,6110024,42
2015,12,SEPTEMBER,192801,6110098,102
2015,12,SEPTEMBER,356892,4125019,1000
2015,12,SEPTEMBER,358316,2127012,6272
2015,12,SEPTEMBER,364514,79CN0046,200
2015,12,SEPTEMBER,402059,6160457,72
2015,12,SEPTEMBER,402059,6162023,84
2015,12,SEPTEMBER,418043,70111954,240
2015,12,SEPTEMBER,418043,70120387,1800
2015,12,SEPTEMBER,454231,5173070,940
2015,12,SEPTEMBER,13812,6140062,1750
2015,12,SEPTEMBER,17911,70110007,1296
2015,12,SEPTEMBER,23447,4140080,400
2015,12,SEPTEMBER,30589,6120050,105
2015,12,SEPTEMBER,76005,9150822,880
2015,12,SEPTEMBER,76005,9162020,100
2015,12,SEPTEMBER,200002,4130036,20
2015,12,SEPTEMBER,200002,6160480,52
2015,12,SEPTEMBER,200002,10120002,45
2015,12,SEPTEMBER,200311,2115040,31500
2015,12,SEPTEMBER,200362,6160554,576
2015,12,SEPTEMBER,200515,79BL7720,152
2015,12,SEPTEMBER,200620,6156051,63
2015,12,SEPTEMBER,201160,7168155,200
2015,12,SEPTEMBER,455075,6168044,500
2015,12,SEPTEMBER,501084,6157801,180
2015,12,SEPTEMBER,505049,5120005,5568
2015,12,SEPTEMBER,505049,5172013,1881
2015,12,SEPTEMBER,751650,4110011,340
2015,8,MAY,48249,9110072,10
2015,8,MAY,55386,70117094,472
2015,8,MAY,187101,4130096,34
2015,8,MAY,200002,6160040,312
2015,8,MAY,200002,6160073,72
2015,8,MAY,200002,6160168,168
2015,8,MAY,200002,6160474,32
2015,8,MAY,200362,6160119,1872
2015,8,MAY,200362,6160599,918
2015,8,MAY,200362,6161081,756
2015,8,MAY,200362,80807362,5040
2015,8,MAY,200373,6161661,100
2015,8,MAY,200400,4124005,1540
2015,8,MAY,200515,79NR0456,50
2015,8,MAY,200520,4140110,2025
2015,8,MAY,200587,6164412,132
2015,8,MAY,200654,6181537,342
2015,8,MAY,200679,4125065,1092
2015,8,MAY,200728,6164441,36
2015,8,MAY,201089,6165004,180
2015,8,MAY,201160,7168178,1200
2015,8,MAY,501084,5130021,13
2015,8,MAY,501084,6166006,600
2015,8,MAY,502589,6146035,1100
2015,8,MAY,751650,4110038,4212
2015,8,MAY,751650,4125011,2368
2015,9,JUNE,74425,6159186,50
2015,9,JUNE,192801,6110147,32
2015,9,JUNE,341588,6110322,15
2015,9,JUNE,364514,79PKCN66,300
2015,9,JUNE,418043,74745423,672
2015,9,JUNE,454231,5171002,180
2015,9,JUNE,23088,6140028,240
2015,9,JUNE,48249,9150063,9
2015,9,JUNE,67590,1120056,3122
2015,9,JUNE,76005,9150130,48
2015,9,JUNE,200002,6160073,36
2015,9,JUNE,200362,6161081,216
2015,9,JUNE,200515,79NR0646,100
2015,9,JUNE,200679,4125065,336
2015,9,JUNE,200728,6164418,96
2015,9,JUNE,201089,6165001,180
2015,9,JUNE,201160,7168178,400
2015,9,JUNE,633203,9110408,120
2015,9,JUNE,633203,9164012,128
2015,9,JUNE,2810,6140002,400
2015,9,JUNE,2810,6140214,110
2015,9,JUNE,71990,4116022,432
2015,9,JUNE,74425,6150083,810
2015,9,JUNE,86579,4116010,1536
2015,9,JUNE,86662,2120035,40
2015,9,JUNE,195736,5110010,1487
2015,9,JUNE,239926,4128107,480
2015,9,JUNE,358316,2127012,8352
2015,9,JUNE,364514,79BL7020,96
2015,9,JUNE,370467,6165005,72
2015,9,JUNE,402059,6164452,96
2015,9,JUNE,418043,70115134,1374
2015,9,JUNE,418043,70126804,120
2015,9,JUNE,418043,74740274,396
2015,9,JUNE,418043,75754713,792
2015,9,JUNE,418043,78782064,120
2015,9,JUNE,422201,3140090,15000
2015,9,JUNE,449776,6140085,1560
2015,9,JUNE,449855,6180004,243
2015,9,JUNE,16898,1110064,704
2015,9,JUNE,17911,72723053,648
2015,9,JUNE,17911,74744043,264
2015,9,JUNE,22350,5150040,900
2015,9,JUNE,22350,7161116,40
2015,9,JUNE,23088,6140007,70
2015,9,JUNE,30589,6120015,15
2015,9,JUNE,33778,6170009,158
2015,10,JULY,200620,6156057,24
2015,10,JULY,200627,1120013,7787
2015,10,JULY,200633,7160212,935
2015,10,JULY,201089,6160076,630
2015,10,JULY,201160,7160012,400
2015,10,JULY,455075,6160290,110
2015,10,JULY,455075,6168005,66
2015,10,JULY,751650,4125005,85
2015,11,AUGUST,67230,10110276,28
2015,11,AUGUST,74425,6159196,100
2015,11,AUGUST,341588,6110320,65
2015,11,AUGUST,17911,75750263,528
2015,11,AUGUST,23447,4140080,400
2015,11,AUGUST,48249,9110302,36
2015,11,AUGUST,76005,9150820,360
2015,11,AUGUST,200311,2115040,4480
2015,11,AUGUST,200587,6164412,8
2015,11,AUGUST,200627,1120060,15839
2015,11,AUGUST,200728,6162510,44
2015,11,AUGUST,292238,5150004,7040
2015,11,AUGUST,751650,4120050,90
2015,11,AUGUST,2810,6167004,20
2015,11,AUGUST,67230,6148008,5
2015,11,AUGUST,71990,4110001,540
2015,11,AUGUST,182475,6164433,480
2015,11,AUGUST,277875,70116312,240
2015,11,AUGUST,287501,4116016,336
2015,11,AUGUST,356892,4125019,500
2015,11,AUGUST,364514,79BL0950,238
2015,11,AUGUST,364514,79CN7065,100
2015,11,AUGUST,402059,6162515,36
2015,11,AUGUST,418043,70115134,48
2015,11,AUGUST,421254,4126022,350
2015,11,AUGUST,471932,5140017,500
2015,11,AUGUST,23088,6140030,20
2015,11,AUGUST,23447,4140102,18382
2015,10,JULY,200644,6168049,64
2015,10,JULY,201160,7160011,200
2015,10,JULY,751650,4110011,60
2015,10,JULY,67230,5140014,0
2015,10,JULY,74425,6150113,161
2015,10,JULY,74425,6159186,100
2015,10,JULY,182475,6164433,1260
2015,10,JULY,364514,79CN0085,100
2015,10,JULY,417275,5178006,186
2015,10,JULY,418043,70111514,240
2015,10,JULY,418043,70115134,84
2015,10,JULY,418043,70120334,672
2015,10,JULY,418043,70128464,672
2015,10,JULY,421254,4126022,320
2015,10,JULY,454317,10117015,6912
2015,10,JULY,456529,6161658,3384
2015,10,JULY,479407,5140017,250
2015,10,JULY,17911,78786313,36
2015,10,JULY,33778,6170009,77
2015,10,JULY,48249,9150816,315
2015,10,JULY,59002,9150592,1148
2015,10,JULY,76005,9150809,2080
2015,10,JULY,76005,9150826,840
2015,10,JULY,187101,4130092,340
2015,10,JULY,200002,6160130,40
2015,10,JULY,200002,6160139,540
2015,10,JULY,200002,10120038,16
2015,10,JULY,200311,2115045,30240
2015,10,JULY,200362,6160013,864
2015,10,JULY,200362,6160602,576
2015,10,JULY,200362,6160607,288
2015,10,JULY,200515,79BL1090,128
2015,10,JULY,200654,6181542,54
2015,10,JULY,200728,6160277,176
2015,10,JULY,201089,6160344,380
2015,10,JULY,201129,7161160,216
2015,11,AUGUST,31731,9160001,557
2015,11,AUGUST,31731,9160025,83
2015,11,AUGUST,33778,6161449,40
2015,11,AUGUST,59002,9150573,24
2015,11,AUGUST,67590,1160007,7992
2015,11,AUGUST,74018,1170213,432
2015,11,AUGUST,187101,4130087,48
2015,11,AUGUST,187101,4130094,170
2015,11,AUGUST,200002,5116007,51
2015,11,AUGUST,200002,6160180,120
2015,11,AUGUST,200002,6160480,117
2015,11,AUGUST,200362,80807250,2640
2015,11,AUGUST,200362,80807589,550
2015,11,AUGUST,200373,6159204,36
2015,11,AUGUST,200515,79BL0040,40
2015,11,AUGUST,200515,79CN0175,100
2015,11,AUGUST,200515,79NR0456,50
2015,11,AUGUST,200633,7160228,128
2015,11,AUGUST,200654,6181542,90
2015,11,AUGUST,200679,4127042,5520
2015,11,AUGUST,751650,4116013,150
2015,12,SEPTEMBER,192801,6110144,40
2015,12,SEPTEMBER,192801,6110152,20
2015,12,SEPTEMBER,341588,6110321,4
2015,12,SEPTEMBER,362538,9150922,126
2015,12,SEPTEMBER,364514,79NR1076,100
2015,12,SEPTEMBER,13348,6160016,180
2015,12,SEPTEMBER,30589,6120051,210
2015,12,SEPTEMBER,48249,9120095,432
2015,12,SEPTEMBER,76005,9120068,48
2015,12,SEPTEMBER,200002,5110057,40
2015,12,SEPTEMBER,200002,5110070,300
2015,12,SEPTEMBER,200002,6160385,24
2015,12,SEPTEMBER,200311,2115021,2940
2015,12,SEPTEMBER,200362,6160336,54
2015,12,SEPTEMBER,200515,79CN0195,36
2015,12,SEPTEMBER,200627,1127044,864
2015,12,SEPTEMBER,201144,7161145,18
2015,12,SEPTEMBER,201160,7168180,200
2015,12,SEPTEMBER,67230,9120088,264
2015,12,SEPTEMBER,74425,6150034,30
2015,12,SEPTEMBER,239926,4128104,24
2015,12,SEPTEMBER,277875,70110124,672
2015,12,SEPTEMBER,333018,5140005,190
2015,12,SEPTEMBER,356892,4125020,2000
2015,12,SEPTEMBER,364514,79NR0826,150
2015,12,SEPTEMBER,364514,79NR9636,50
2015,12,SEPTEMBER,402059,6160455,120
2015,12,SEPTEMBER,418043,70128484,672
2015,12,SEPTEMBER,418043,74743144,672
2015,12,SEPTEMBER,418043,80807466,153
2015,12,SEPTEMBER,444128,3140016,13000
2015,12,SEPTEMBER,454231,5173050,570
2015,12,SEPTEMBER,454231,5173074,1920
2015,12,SEPTEMBER,454231,5175000,217
2015,12,SEPTEMBER,13348,5130027,336
2015,12,SEPTEMBER,23088,6140013,140
2015,12,SEPTEMBER,31731,9120006,80
2015,12,SEPTEMBER,48249,9110017,20
2015,12,SEPTEMBER,48249,9150812,1349
2015,12,SEPTEMBER,49070,6161604,70
2015,12,SEPTEMBER,67590,1126007,140
2015,12,SEPTEMBER,74018,1126003,5500
2015,12,SEPTEMBER,76005,9169009,180
2015,12,SEPTEMBER,200002,6160168,166
2015,12,SEPTEMBER,200002,6160474,32
2015,12,SEPTEMBER,200002,6160479,221
2015,12,SEPTEMBER,200002,10120009,36
2015,12,SEPTEMBER,200299,7161402,180
2015,12,SEPTEMBER,200362,6160119,1296
2015,12,SEPTEMBER,200520,4140110,2025
2015,10,JULY,633203,9150835,840
2015,10,JULY,751650,4120002,130
2015,11,AUGUST,16204,5174010,1560
2015,11,AUGUST,192801,6110010,6
2015,11,AUGUST,364514,79CN0065,100
2015,11,AUGUST,370467,7160054,80
2015,11,AUGUST,418043,72720003,528
2015,11,AUGUST,454231,5173060,110
2015,11,AUGUST,30589,6160543,720
2015,11,AUGUST,59002,9150804,72
2015,11,AUGUST,76005,9160030,48
2015,11,AUGUST,187101,4130021,240
2015,11,AUGUST,200002,4130051,26
2015,11,AUGUST,200362,6160165,54
2015,11,AUGUST,200627,1120220,3095
2015,11,AUGUST,501084,5130008,560
2015,11,AUGUST,505049,5170001,482
2015,11,AUGUST,71990,4110035,216
2015,11,AUGUST,74425,6156062,1666
2015,11,AUGUST,192801,6110151,104
2015,11,AUGUST,277875,70119712,360
2015,11,AUGUST,341588,6110319,66
2015,11,AUGUST,358316,2127000,3095
2015,11,AUGUST,364514,79CN0055,50
2015,11,AUGUST,466781,2110018,15330
2015,11,AUGUST,13348,5130013,132
2015,11,AUGUST,17911,78786096,48
2015,11,AUGUST,23088,6140020,180
2015,11,AUGUST,23088,6140028,480
2015,11,AUGUST,49070,6160186,72
2015,11,AUGUST,200002,6160062,20
2015,11,AUGUST,200002,6160345,42
2015,11,AUGUST,200299,7161406,225
2015,11,AUGUST,200362,6167321,0
2015,11,AUGUST,200362,80807365,49896
2015,11,AUGUST,200373,6161665,899
2015,10,JULY,23447,4140092,1000
2015,10,JULY,33778,6160354,160
2015,10,JULY,49070,6161604,210
2015,10,JULY,76005,9150136,384
2015,10,JULY,200002,6160168,147
2015,10,JULY,200002,6160474,8
2015,10,JULY,200002,6160479,351
2015,10,JULY,200002,6163234,90
2015,10,JULY,200362,6160119,1224
2015,10,JULY,200373,6159200,108
2015,10,JULY,200400,4124006,780
2015,10,JULY,200520,4140110,1200
2015,10,JULY,200620,6156052,261
2015,10,JULY,200654,6181537,210
2015,10,JULY,200728,6164441,48
2015,10,JULY,201129,7161207,1248
2015,10,JULY,455075,6168067,48
2015,10,JULY,501084,5130021,26
2015,10,JULY,501084,6157800,100
2015,10,JULY,501084,6166198,9
2015,10,JULY,502589,6146030,336
2015,10,JULY,614640,6160475,40
2015,10,JULY,751650,4120012,308
2015,11,AUGUST,2810,6140002,50
2015,11,AUGUST,16204,5130058,36
2015,11,AUGUST,74425,6150083,270
2015,11,AUGUST,192801,6110140,76
2015,11,AUGUST,364514,79BL0710,8
2015,11,AUGUST,364514,79BL7840,15
2015,11,AUGUST,454231,5173051,300
2015,11,AUGUST,454231,5173074,440
2015,11,AUGUST,22350,7160091,210
2015,11,AUGUST,59002,9150484,30
2015,11,AUGUST,200002,6163234,36
2015,11,AUGUST,200311,2115001,15400
2015,11,AUGUST,200587,6148019,31
2015,12,SEPTEMBER,200587,6160461,23
2015,12,SEPTEMBER,200587,6160478,200
2015,12,SEPTEMBER,200627,1120228,103
2015,12,SEPTEMBER,200627,1127046,2304
2015,12,SEPTEMBER,200654,6181537,336
2015,12,SEPTEMBER,201129,7161207,864
2015,12,SEPTEMBER,500018,10140070,352
2015,12,SEPTEMBER,501084,5130021,13
2015,12,SEPTEMBER,502589,6146030,336
2015,12,SEPTEMBER,751650,4125040,360
2015,12,SEPTEMBER,74425,6150056,50
2015,12,SEPTEMBER,287501,4116015,126
2015,12,SEPTEMBER,337493,4110010,6216
2015,12,SEPTEMBER,364514,79BL7040,16
2015,12,SEPTEMBER,454231,5171003,225
2015,12,SEPTEMBER,200002,6160003,18
2015,12,SEPTEMBER,200002,6160193,16
2015,12,SEPTEMBER,200515,79BL7720,40
2015,12,SEPTEMBER,200633,7160242,17
2015,12,SEPTEMBER,200728,6162510,44
2015,12,SEPTEMBER,403545,80807053,12
2015,9,JUNE,48249,9150824,108
2015,9,JUNE,58829,6116031,700
2015,9,JUNE,187101,4130031,336
2015,9,JUNE,200362,6160446,528
2015,9,JUNE,200587,6167057,380
2015,9,JUNE,200620,6156051,63
2015,9,JUNE,200633,7160225,608
2015,9,JUNE,751650,4110011,200
2015,9,JUNE,751650,4126007,504
2015,10,JULY,192801,6110144,4
2015,10,JULY,418043,70110444,120
2015,10,JULY,454231,5170006,90
2015,10,JULY,454231,5170018,25
2015,10,JULY,454231,5171002,45
2015,10,JULY,454231,5173050,45
2015,10,JULY,456529,6161657,432
2015,10,JULY,23088,6148009,40
2015,10,JULY,59002,9150800,108
2015,10,JULY,76000,10117014,750
2015,10,JULY,76005,9150817,540
2015,10,JULY,76005,9169008,540
2015,10,JULY,200515,79NR7797,150
2015,10,JULY,71765,9150146,140
2015,10,JULY,74425,6150048,200
2015,10,JULY,74425,6156060,392
2015,10,JULY,74425,6159188,700
2015,10,JULY,192801,6110029,174
2015,10,JULY,195736,5110048,544
2015,10,JULY,195736,5110074,126
2015,10,JULY,341588,6110317,22
2015,10,JULY,364514,79NR7167,50
2015,10,JULY,418043,74744906,240
2015,10,JULY,454231,5174004,361
2015,10,JULY,470811,6161641,148
2015,10,JULY,13348,6160016,504
2015,10,JULY,22350,7160091,420
2015,11,AUGUST,200587,6167057,60
2015,11,AUGUST,200679,4127051,480
2015,11,AUGUST,200728,6160275,22
2015,11,AUGUST,501084,6160200,180
2015,11,AUGUST,751650,4120007,180
2015,11,AUGUST,86579,4116010,1080
2015,11,AUGUST,192801,6110033,6
2015,11,AUGUST,195736,5110065,100
2015,11,AUGUST,277875,70110124,672
2015,11,AUGUST,277875,79NR2975,225
2015,11,AUGUST,294773,2115050,96
2015,11,AUGUST,333018,5140005,180
2015,11,AUGUST,362538,9150926,609
2015,11,AUGUST,364514,79BL7020,88
2015,11,AUGUST,418043,74744413,528
2015,11,AUGUST,10913,6160463,392
2015,11,AUGUST,17911,78786293,528
2015,11,AUGUST,33778,6160098,128
2015,11,AUGUST,33778,6170009,98
2015,11,AUGUST,55386,70112494,120
2015,11,AUGUST,59002,9150470,72
2015,11,AUGUST,59002,9150802,36
2015,11,AUGUST,200400,4124005,1632
2015,11,AUGUST,200496,70123647,160
2015,11,AUGUST,200515,79BL2380,88
2015,11,AUGUST,200587,6167044,16
2015,11,AUGUST,200587,6167060,140
2015,11,AUGUST,200627,1127046,2118
2015,11,AUGUST,201089,6165003,180
2015,11,AUGUST,201160,7168206,100
2015,11,AUGUST,751650,4120026,512
2015,12,SEPTEMBER,16204,5174010,520
2015,12,SEPTEMBER,192801,6110148,16
2015,12,SEPTEMBER,192801,6110153,96
2015,12,SEPTEMBER,195736,5110072,276
2015,12,SEPTEMBER,370467,6160481,10
2015,9,JUNE,200515,79BL7150,160
2015,9,JUNE,200520,4140118,450
2015,9,JUNE,200633,7160244,238
2015,9,JUNE,751650,4120050,100
2015,9,JUNE,751650,4125006,25
2015,9,JUNE,74425,6159177,1700
2015,9,JUNE,192801,6110010,36
2015,9,JUNE,192801,6110142,184
2015,9,JUNE,192801,6110153,256
2015,9,JUNE,364514,79BL0420,312
2015,9,JUNE,364514,79BL0940,32
2015,9,JUNE,364514,79BL7060,64
2015,9,JUNE,402059,6161602,820
2015,9,JUNE,402183,1110003,18334
2015,9,JUNE,418043,70117904,60
2015,9,JUNE,418043,73733523,120
2015,9,JUNE,418043,77115674,120
2015,9,JUNE,418043,78780083,264
2015,9,JUNE,13348,5130018,560
2015,9,JUNE,17911,75754513,1320
2015,9,JUNE,48249,9150018,8
2015,9,JUNE,49070,6168200,720
2015,9,JUNE,58829,6110133,100
2015,9,JUNE,76005,10140016,120
2015,9,JUNE,187101,4130072,288
2015,9,JUNE,200002,6164430,192
2015,9,JUNE,200002,6168027,962
2015,9,JUNE,200002,80800015,20
2015,9,JUNE,200299,7161409,405
2015,9,JUNE,200299,7161417,990
2015,9,JUNE,200362,6161071,864
2015,9,JUNE,200515,79BL1100,8
2015,9,JUNE,200515,79BL2380,128
2015,9,JUNE,201160,7168207,700
2015,9,JUNE,502589,6146036,384
2015,9,JUNE,751650,4120026,640
2015,9,JUNE,751650,4120028,494
2015,12,SEPTEMBER,751650,4120018,188
2015,12,SEPTEMBER,751650,4120059,720
2015,12,SEPTEMBER,2810,6140202,100
2015,12,SEPTEMBER,192801,6110030,12
2015,12,SEPTEMBER,192801,6110143,12
2015,12,SEPTEMBER,341588,6110318,22
2015,12,SEPTEMBER,364514,79CN0035,50
2015,12,SEPTEMBER,364514,79NR1076,100
2015,12,SEPTEMBER,402059,6160077,180
2015,12,SEPTEMBER,418043,70111554,120
2015,12,SEPTEMBER,454231,5172009,45
2015,12,SEPTEMBER,454231,5174000,90
2015,12,SEPTEMBER,17743,5130032,160
2015,12,SEPTEMBER,17911,70118174,336
2015,12,SEPTEMBER,55386,70117094,12
2015,12,SEPTEMBER,200002,5110057,100
2015,12,SEPTEMBER,200002,5110070,280
2015,12,SEPTEMBER,200362,6169157,522
2015,12,SEPTEMBER,200596,6168301,50
2015,12,SEPTEMBER,292238,5150080,748
2015,12,SEPTEMBER,751650,4120012,56
2015,12,SEPTEMBER,418043,70110354,120
2015,12,SEPTEMBER,418043,70110944,480
2015,12,SEPTEMBER,418043,73733523,240
2015,12,SEPTEMBER,422837,6166102,36
2015,12,SEPTEMBER,454231,5173072,245
2015,12,SEPTEMBER,454231,5174004,90
2015,12,SEPTEMBER,454231,5176000,450
2015,12,SEPTEMBER,454317,10117015,3456
2015,12,SEPTEMBER,58829,6110048,112
2015,12,SEPTEMBER,76005,9110122,175
2015,12,SEPTEMBER,76005,9150817,450
2015,12,SEPTEMBER,76005,9169060,2100
2015,12,SEPTEMBER,187101,4130090,32
2015,12,SEPTEMBER,200002,6160141,15
2015,12,SEPTEMBER,200002,10120008,12
2015,12,SEPTEMBER,200002,10120035,16
2015,12,SEPTEMBER,200362,6160420,71
2015,12,SEPTEMBER,200362,6160599,216
2015,12,SEPTEMBER,200515,79BL0110,16
2015,12,SEPTEMBER,200515,79CN0086,4
2015,12,SEPTEMBER,201160,7168178,200
2015,12,SEPTEMBER,292238,5150098,1950
2015,12,SEPTEMBER,502589,6146035,450
2015,12,SEPTEMBER,751650,4120002,45
2015,12,SEPTEMBER,751650,4120005,150
2015,12,SEPTEMBER,751650,4125011,1280
2015,12,SEPTEMBER,192801,6110029,276
2015,12,SEPTEMBER,287768,3130075,210
2015,12,SEPTEMBER,364514,79NR7827,150
2015,12,SEPTEMBER,364514,79PKCN16,550
2015,12,SEPTEMBER,370467,6165005,112
2015,12,SEPTEMBER,402059,6164451,348
2015,12,SEPTEMBER,418043,70126804,120
2015,12,SEPTEMBER,418043,74741783,528
2015,12,SEPTEMBER,13348,6160016,144
2015,10,JULY,23088,6148207,60
2015,10,JULY,31731,9110051,405
2015,10,JULY,33778,6161616,150
2015,10,JULY,33778,6161648,450
2015,10,JULY,48249,9110071,140
2015,10,JULY,48249,9110072,110
2015,10,JULY,48249,9120026,60
2015,10,JULY,49070,6136031,300
2015,10,JULY,49070,6161630,3910
2015,10,JULY,58829,6110048,224
2015,10,JULY,67590,1127023,500
2015,10,JULY,76005,9150817,1530
2015,10,JULY,187101,4130091,272
2015,10,JULY,200002,6160053,60
2015,10,JULY,200002,6163610,270
2015,10,JULY,200002,6164408,252
2015,10,JULY,200002,10120008,36
2015,10,JULY,200221,4110030,3290
2015,10,JULY,200362,6160332,270
2015,10,JULY,200362,6160605,360
2015,10,JULY,200362,6161054,576
2015,10,JULY,200633,7160252,1064
2015,10,JULY,455075,6160300,30
2015,10,JULY,501084,6166191,190
2015,10,JULY,751650,4125006,20
2015,10,JULY,751650,4127011,360
2015,11,AUGUST,16204,5176006,1400
2015,11,AUGUST,74425,6150033,100
2015,11,AUGUST,341588,6110319,45
2015,11,AUGUST,364514,79BL1270,32
2015,11,AUGUST,364514,79NR1076,100
2015,11,AUGUST,10913,6160465,56
2015,11,AUGUST,200002,5178005,15
2015,11,AUGUST,200002,6160040,96
2015,11,AUGUST,200002,6160168,42
2015,11,AUGUST,200002,6160474,16
2015,11,AUGUST,200311,2115018,9477
2015,10,JULY,200002,6160169,36
2015,10,JULY,200353,4146032,500
2015,10,JULY,200362,80807365,51084
2015,10,JULY,200373,6161608,217
2015,10,JULY,200515,79BL1450,80
2015,10,JULY,201160,7168180,500
2015,10,JULY,403545,6150100,1944
2015,10,JULY,501084,6182018,392
2015,10,JULY,616284,4130040,767
2015,10,JULY,751650,4120059,585
2015,10,JULY,751650,4126005,1280
2015,11,AUGUST,2810,6140209,24
2015,11,AUGUST,74425,6159193,20
2015,11,AUGUST,74425,6159194,250
2015,11,AUGUST,192801,6110029,42
2015,11,AUGUST,195736,5110007,907
2015,11,AUGUST,364514,79BL8880,64
2015,11,AUGUST,402059,6161602,205
2015,11,AUGUST,418043,70115464,120
2015,11,AUGUST,454231,5173064,90
2015,11,AUGUST,16677,9150580,64
2015,11,AUGUST,23447,4146020,200
2015,11,AUGUST,42948,6140131,88
2015,11,AUGUST,76005,10140028,104
2015,11,AUGUST,187101,4130094,68
2015,11,AUGUST,200587,6140035,40
2015,11,AUGUST,201129,7161200,720
2015,11,AUGUST,505049,5172013,296
2015,11,AUGUST,195736,5110010,626
2015,11,AUGUST,277875,70116501,1296
2015,11,AUGUST,287501,4116015,414
2015,11,AUGUST,358316,2127010,15000
2015,11,AUGUST,364514,79NR7077,200
2015,11,AUGUST,418043,70128464,672
2015,11,AUGUST,418043,74745234,672
2015,11,AUGUST,422837,6140215,105
2015,11,AUGUST,200515,79BL1450,60
2015,11,AUGUST,201089,6160075,910
2015,11,AUGUST,201144,7161149,360
2015,11,AUGUST,501084,6166198,18
2015,12,SEPTEMBER,16204,5176008,420
2015,12,SEPTEMBER,74425,6159183,10
2015,12,SEPTEMBER,382353,1116000,148
2015,12,SEPTEMBER,418043,78780083,486
2015,12,SEPTEMBER,418043,80800028,96
2015,12,SEPTEMBER,449855,6180007,112
2015,12,SEPTEMBER,454231,5173051,410
2015,12,SEPTEMBER,10913,6160465,111
2015,12,SEPTEMBER,17911,74740683,264
2015,12,SEPTEMBER,30589,6120017,16
2015,12,SEPTEMBER,58829,6110210,5
2015,12,SEPTEMBER,187101,4130010,96
2015,12,SEPTEMBER,187101,4130096,17
2015,12,SEPTEMBER,200002,4130014,60
2015,12,SEPTEMBER,200002,6160180,60
2015,12,SEPTEMBER,200362,6160339,216
2015,12,SEPTEMBER,200400,4124005,600
2015,12,SEPTEMBER,200515,79NR0456,50
2015,12,SEPTEMBER,200515,79NR1476,50
2015,12,SEPTEMBER,200728,6164432,224
2015,12,SEPTEMBER,201089,6160076,252
2015,12,SEPTEMBER,201129,7160306,540
2015,12,SEPTEMBER,501084,6166006,160
2015,12,SEPTEMBER,751650,4125040,220
2015,12,SEPTEMBER,2810,6167065,331
2015,12,SEPTEMBER,16204,5174010,8060
2015,12,SEPTEMBER,74425,6150113,100
2015,12,SEPTEMBER,74425,6159186,100
2015,12,SEPTEMBER,210764,5130007,298
2015,12,SEPTEMBER,224938,80807156,77
2015,12,SEPTEMBER,277875,70113614,336
2015,9,JUNE,751650,4120064,30
2015,9,JUNE,751650,4125040,600
2015,10,JULY,74425,6159182,50
2015,10,JULY,364514,79BL1080,24
2015,10,JULY,364514,79CN0065,100
2015,10,JULY,364514,79CN2025,100
2015,10,JULY,418043,75754553,528
2015,10,JULY,454231,5170010,30
2015,10,JULY,454231,5173051,140
2015,10,JULY,454231,5173060,25
2015,10,JULY,17911,75750263,528
2015,10,JULY,22350,7160111,600
2015,10,JULY,22350,7161161,176
2015,10,JULY,23088,6148030,48
